Month,Grade,Region,Regional_Price,National_Price,Seasonal_Impact,Indonesia_Price_in_USD,Madagascar_Price_in_USD,Tanzania_Price_in_USD,Local_Production_Volume,Local_Export_Volume,Global_Production_Volume,Temperature,Rainfall,Exchange_Rate,Inflation_Rate,Fuel_Price
3/1/2024,Clove,Gampaha,3312.50,3403.50,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
3/1/2024,Clove,Kalutara,3325.00,3403.50,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
3/1/2024,Clove,Galle,3200.00,3403.50,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
3/1/2024,Clove,Matara,3390.75,3403.50,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
3/1/2024,Clove,Hambantota,3633.50,3403.50,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
3/1/2024,Clove,Monaragala,3133.25,3403.50,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
3/1/2024,Stem,Kandy,471.50,402.32,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
3/1/2024,Stem,Matale,498.25,402.32,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
3/1/2024,Stem,Nuwaraeliya,397.25,402.32,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
3/1/2024,Stem,Kegalle,375.00,402.32,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
3/1/2024,Stem,Kurunegala,357.50,402.32,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
3/1/2024,Stem,Gampaha,400.00,402.32,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
3/1/2024,Stem,Matara,316.75,402.32,0,8.5,8.7,8,0,127,9100,27.49,33.44,305.665,0.9,363
4/1/2024,Clove,Kandy,3687.20,3410.18,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Clove,Matale,3814.20,3410.18,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Clove,Nuwaraeliya,3626.60,3410.18,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Clove,Kegalle,3553.00,3410.18,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Clove,Ratnapura,3494.00,3410.18,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Clove,Badulla,2739.60,3410.18,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Clove,Kurunegala,3513.40,3410.18,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Clove,Colombo,3435.00,3410.18,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Clove,Gampaha,3751.60,3410.18,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Clove,Kalutara,3254.00,3410.18,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Clove,Galle,3100.00,3410.18,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Clove,Matara,3397.20,3410.18,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Clove,Hambantota,3426.60,3410.18,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Clove,Monaragala,2966.60,3410.18,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Stem,Kandy,452.80,432.57,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Stem,Matale,472.40,432.57,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Stem,Nuwaraeliya,389.00,432.57,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Stem,Kegalle,393.20,432.57,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Stem,Kurunegala,530.00,432.57,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Stem,Gampaha,450.00,432.57,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
4/1/2024,Stem,Matara,340.60,432.57,0,8.8,9,8.2,0,106,4585,29.42,74.5,299.4232,1.5,333
5/1/2024,Clove,Kandy,3591.00,3390.09,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Clove,Matale,3651.25,3390.09,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Clove,Nuwaraeliya,3367.50,3390.09,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Clove,Kegalle,3599.75,3390.09,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Clove,Ratnapura,3400.00,3390.09,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Clove,Badulla,2749.75,3390.09,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Clove,Kurunegala,3483.00,3390.09,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Clove,Colombo,3456.25,3390.09,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Clove,Gampaha,3764.50,3390.09,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Clove,Kalutara,3469.25,3390.09,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Clove,Galle,3412.50,3390.09,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Clove,Matara,3469.25,3390.09,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Clove,Hambantota,3500.00,3390.09,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Clove,Monaragala,2666.50,3390.09,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Stem,Kandy,438.75,419.89,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Stem,Matale,411.75,419.89,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Stem,Nuwaraeliya,396.25,419.89,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Stem,Kegalle,352.00,419.89,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Stem,Kurunegala,537.50,419.89,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Stem,Gampaha,462.50,419.89,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
5/1/2024,Stem,Matara,340.50,419.89,0,9,9.2,8.5,0,85,0,29.04,206.28,299.6923,0.9,317
6/1/2024,Clove,Kandy,3255.00,3210.44,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Clove,Matale,3023.25,3210.44,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Clove,Nuwaraeliya,3255.00,3210.44,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Clove,Kegalle,3199.75,3210.44,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Clove,Ratnapura,3118.75,3210.44,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Clove,Badulla,2823.25,3210.44,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Clove,Kurunegala,3408.50,3210.44,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Clove,Colombo,3361.50,3210.44,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Clove,Gampaha,3775.00,3210.44,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Clove,Kalutara,3201.25,3210.44,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Clove,Galle,3483.33,3210.44,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Clove,Matara,3227.50,3210.44,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Clove,Hambantota,3158.25,3210.44,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Clove,Monaragala,2752.00,3210.44,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Stem,Kandy,427.25,419.54,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Stem,Matale,429.75,419.54,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Stem,Nuwaraeliya,418.75,419.54,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Stem,Kegalle,341.50,419.54,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Stem,Kurunegala,512.50,419.54,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Stem,Gampaha,487.50,419.54,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
6/1/2024,Stem,Matara,319.50,419.54,0,9.1,9.3,8.6,0,85,2608,28.29,65.28,303.8121,1.7,317
7/1/2024,Clove,Kandy,2609.00,2749.67,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Clove,Matale,2675.00,2749.67,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Clove,Nuwaraeliya,2667.50,2749.67,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Clove,Kegalle,2641.50,2749.67,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Clove,Ratnapura,2615.75,2749.67,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Clove,Badulla,2666.25,2749.67,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Clove,Kurunegala,3225.25,2749.67,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Clove,Colombo,2454.33,2749.67,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Clove,Gampaha,2687.50,2749.67,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Clove,Kalutara,3043.75,2749.67,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Clove,Galle,3200.00,2749.67,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Clove,Matara,2694.25,2749.67,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Clove,Hambantota,2791.75,2749.67,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Clove,Monaragala,2466.50,2749.67,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Stem,Kandy,389.75,384.29,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Stem,Matale,427.75,384.29,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Stem,Nuwaraeliya,385.00,384.29,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Stem,Kegalle,374.75,384.29,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Stem,Kurunegala,500.00,384.29,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Stem,Gampaha,331.25,384.29,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
7/1/2024,Stem,Matara,281.50,384.29,0,9.2,9.4,8.7,0,63,11274,28.37,48.99,303.7559,2.4,317
8/1/2024,Clove,Kandy,2585.75,2511.34,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Clove,Matale,2522.75,2511.34,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Clove,Nuwaraeliya,2292.50,2511.34,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Clove,Kegalle,2499.75,2511.34,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Clove,Ratnapura,2525.00,2511.34,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Clove,Badulla,2428.25,2511.34,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Clove,Kurunegala,2867.00,2511.34,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Clove,Colombo,2375.00,2511.34,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Clove,Gampaha,2475.00,2511.34,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Clove,Kalutara,2655.00,2511.34,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Clove,Galle,2562.50,2511.34,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Clove,Matara,2518.00,2511.34,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Clove,Hambantota,2558.25,2511.34,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Clove,Monaragala,2294.00,2511.34,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Stem,Kandy,364.00,387.79,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Stem,Matale,444.00,387.79,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Stem,Nuwaraeliya,393.75,387.79,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Stem,Kegalle,314.75,387.79,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Stem,Kurunegala,500.00,387.79,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Stem,Gampaha,400.00,387.79,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,307
8/1/2024,Stem,Matara,300.50,387.79,0,9.3,9.5,8.8,0,63,12137,27.99,129.56,300.6683,0.5,283
9/1/2024,Clove,Kandy,2580.25,2489.88,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Clove,Matale,2439.50,2489.88,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Clove,Nuwaraeliya,2292.50,2489.88,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Clove,Kegalle,2541.50,2489.88,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Clove,Ratnapura,2487.50,2489.88,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Clove,Badulla,2419.75,2489.88,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Clove,Kurunegala,2775.25,2489.88,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Clove,Colombo,2393.75,2489.88,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Clove,Gampaha,2450.00,2489.88,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Clove,Kalutara,2608.75,2489.88,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Clove,Galle,2512.50,2489.88,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Clove,Matara,2521.50,2489.88,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Clove,Hambantota,2508.25,2489.88,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Clove,Monaragala,2327.25,2489.88,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Stem,Kandy,351.75,380.21,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Stem,Matale,431.25,380.21,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Stem,Nuwaraeliya,390.00,380.21,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Stem,Kegalle,299.75,380.21,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Stem,Kurunegala,500.00,380.21,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Stem,Gampaha,375.00,380.21,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
9/1/2024,Stem,Matara,313.75,380.21,0,9.4,9.6,8.9,0,53,17839,28.35,54.81,301.1505,-0.5,283
10/1/2024,Clove,Kandy,2492.50,2490.36,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Clove,Matale,2402.50,2490.36,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Clove,Nuwaraeliya,2286.25,2490.36,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Clove,Kegalle,2574.75,2490.36,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Clove,Ratnapura,2500.00,2490.36,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Clove,Badulla,2208.25,2490.36,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Clove,Kurunegala,2842.00,2490.36,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Clove,Colombo,2306.25,2490.36,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Clove,Gampaha,2562.50,2490.36,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Clove,Kalutara,2846.25,2490.36,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Clove,Galle,2606.25,2490.36,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Clove,Matara,2510.75,2490.36,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Clove,Hambantota,2500.00,2490.36,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Clove,Monaragala,2226.75,2490.36,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Stem,Kandy,361.75,377.97,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Stem,Matale,394.75,377.97,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Stem,Nuwaraeliya,393.75,377.97,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Stem,Kegalle,314.50,377.97,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Stem,Kurunegala,500.00,377.97,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Stem,Gampaha,393.75,377.97,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
10/1/2024,Stem,Matara,287.25,377.97,0,9.5,9.7,9,0,53,26782,27.5,196.51,293.7851,-0.8,283
11/1/2024,Clove,Kandy,2670.50,2511.93,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Clove,Matale,2407.50,2511.93,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Clove,Nuwaraeliya,2387.50,2511.93,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Clove,Kegalle,2632.75,2511.93,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Clove,Ratnapura,2525.00,2511.93,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Clove,Badulla,2324.75,2511.93,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Clove,Kurunegala,2867.00,2511.93,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Clove,Colombo,2356.25,2511.93,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Clove,Gampaha,2443.75,2511.93,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Clove,Kalutara,2475.00,2511.93,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Clove,Galle,2562.50,2511.93,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Clove,Matara,2573.00,2511.93,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Clove,Hambantota,2558.50,2511.93,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Clove,Monaragala,2383.00,2511.93,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Stem,Kandy,367.25,364.32,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Stem,Matale,396.75,364.32,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Stem,Nuwaraeliya,346.25,364.32,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Stem,Kegalle,324.75,364.32,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Stem,Kurunegala,500.00,364.32,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Stem,Gampaha,350.00,364.32,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
11/1/2024,Stem,Matara,265.25,364.32,0,9.55,9.75,9.05,1700,53,22602,26.99,398.77,292.0092,-2.1,286
12/1/2024,Clove,Kandy,2643.40,2499.74,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Clove,Matale,2574.00,2499.74,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Clove,Nuwaraeliya,2424.00,2499.74,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Clove,Kegalle,2486.40,2499.74,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Clove,Ratnapura,2525.00,2499.74,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Clove,Badulla,2133.00,2499.74,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Clove,Kurunegala,2760.20,2499.74,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Clove,Colombo,2337.60,2499.74,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Clove,Gampaha,2400.00,2499.74,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Clove,Kalutara,2440.00,2499.74,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Clove,Galle,2515.00,2499.74,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Clove,Matara,2570.00,2499.74,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Clove,Hambantota,2609.00,2499.74,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Clove,Monaragala,2373.80,2499.74,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Stem,Kandy,377.40,362.02,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Stem,Matale,394.20,362.02,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Stem,Nuwaraeliya,327.00,362.02,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Stem,Kegalle,299.00,362.02,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Stem,Kurunegala,500.00,362.02,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Stem,Gampaha,350.00,362.02,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
12/1/2024,Stem,Matara,293.40,362.02,1,9.6,9.8,9.1,3060,53,13626,26.47,159.13,291.6805,-1.7,286
1/1/2025,Clove,Kandy,2427.25,2432.70,1,9.65,9.85,9.15,2040,298,10774,25.59,241.85,296.1796,-4,286
1/1/2025,Clove,Matale,2536.75,2432.70,1,9.65,9.85,9.15,2040,298,10774,25.59,241.85,296.1796,-4,286
1/1/2025,Clove,Nuwaraeliya,2298.75,2432.70,1,9.65,9.85,9.15,2040,298,10774,25.59,241.85,296.1796,-4,286
1/1/2025,Clove,Kegalle,2399.67,2432.70,1,9.65,9.85,9.15,2040,298,10774,25.59,241.85,296.1796,-4,286
1/1/2025,Clove,Ratnapura,2487.50,2432.70,1,9.65,9.85,9.15,2040,298,10774,25.59,241.85,296.1796,-4,286
1/1/2025,Clove,Badulla,2306.25,2432.70,1,9.65,9.85,9.15,2040,298,10774,25.59,241.85,296.1796,-4,286
1/1/2025,Clove,Kurunegala,2425.25,2432.70,1,9.65,9.85,9.15,2040,298,10774,25.59,241.85,296.1796,-4,286
1/1/2025,Clove,Colombo,2293.75,2432.70,1,9.65,9.85,9.15,2040,298,10774,25.59,241.85,296.1796,-4,286
